,index,servicerequestnum,code,codeDescription,Neighborhood,address,city,state,zip,methodReceived,createdDate,dueDate,statusDate,status,activity,outcome,updatedDate,codedAddress,latitude,longitude,year,quarter,week,dayofyear
11922,630027,14-00827867,RATRUBPR,SW-Rat Rubout - Proactive,KRESSON,21 S KRESSON ST ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 22:44:04,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'21 S Kresson St, Baltimore, Maryland, 21224',)",39.292503559699995,-76.5598852281,2014,4,45,307
11921,630026,14-00827867,RATRUBPR,SW-Rat Rubout - Proactive,KRESSON,21 S KRESSON ST ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 22:44:04,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'21 S Kresson St, Baltimore, Maryland, 21224',)",39.292503559699995,-76.5598852281,2014,4,45,307
11917,630022,14-00827868,RATRUBPR,SW-Rat Rubout - Proactive,KRESSON,9 S KRESSON ST ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 22:45:18,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'9 S Kresson St, Baltimore, Maryland, 21224',)",39.2927133526,-76.5598957178,2014,4,45,307
11916,630021,14-00827868,RATRUBPR,SW-Rat Rubout - Proactive,KRESSON,9 S KRESSON ST ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 22:45:18,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'9 S Kresson St, Baltimore, Maryland, 21224',)",39.2927133526,-76.5598957178,2014,4,45,307
11914,630019,14-00827872,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3119 E MONUMENT ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 22:45:49,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'3119 E Monument St, Baltimore, Maryland, 21205',)",39.2991831564,-76.573198968,2014,4,45,307
11913,630018,14-00827872,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3119 E MONUMENT ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 22:45:49,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'3119 E Monument St, Baltimore, Maryland, 21205',)",39.2991831564,-76.573198968,2014,4,45,307
11910,630015,14-00827874,RATRUBPR,SW-Rat Rubout - Proactive,MADISON-EASTEND,3111 E MONUMENT ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 22:46:53,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'3111 E Monument St, Baltimore, Maryland, 21205',)",39.2991726667,-76.5733994367,2014,4,45,307
11909,630014,14-00827874,RATRUBPR,SW-Rat Rubout - Proactive,MADISON-EASTEND,3111 E MONUMENT ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 22:46:53,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'3111 E Monument St, Baltimore, Maryland, 21205',)",39.2991726667,-76.5733994367,2014,4,45,307
11789,629894,14-00827989,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2410  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:08:39,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2410 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.5832107875,2014,4,45,307
11788,629893,14-00827989,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2410  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:08:39,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2410 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.5832107875,2014,4,45,307
11784,629889,14-00827992,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2414  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:09:04,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2414 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.5831408563,2014,4,45,307
11785,629890,14-00827992,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2414  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:09:04,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2414 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.5831408563,2014,4,45,307
11782,629887,14-00827993,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2422  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:09:21,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2422 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.582961366,2014,4,45,307
11783,629888,14-00827993,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2422  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:09:21,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2422 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.582961366,2014,4,45,307
11779,629884,14-00827998,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,23 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:09:25,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'23 N Montford Ave, Baltimore, Maryland, 21224',)",39.2927016974,-76.5832947051,2014,4,45,307
11780,629885,14-00827998,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,23 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:09:25,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'23 N Montford Ave, Baltimore, Maryland, 21224',)",39.2927016974,-76.5832947051,2014,4,45,307
11775,629880,14-00828002,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,11 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:10:01,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'11 N Montford Ave, Baltimore, Maryland, 21224',)",39.2924825803,-76.58328538090001,2014,4,45,307
11776,629881,14-00828002,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,11 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:10:01,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'11 N Montford Ave, Baltimore, Maryland, 21224',)",39.2924825803,-76.58328538090001,2014,4,45,307
11773,629878,14-00828001,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,8 N PORT ST ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:10:12,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/15/2014,"(u'8 N Port St, Baltimore, Maryland, 21224',)",39.292439456,-76.58266649,2014,4,45,307
11774,629879,14-00828001,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,8 N PORT ST ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:10:12,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/15/2014,"(u'8 N Port St, Baltimore, Maryland, 21224',)",39.292439456,-76.58266649,2014,4,45,307
11771,629876,14-00828006,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2420  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:10:15,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2420 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.5830009937,2014,4,45,307
11772,629877,14-00828006,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2420  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:10:15,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2420 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.5830009937,2014,4,45,307
11766,629871,14-00828011,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2404  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:10:50,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2404 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.58335181560001,2014,4,45,307
11767,629872,14-00828011,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2404  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:10:50,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2404 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.58335181560001,2014,4,45,307
11765,629870,14-00828009,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2412  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:10:54,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2412 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.58318164949999,2014,4,45,307
11764,629869,14-00828009,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2412  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:10:54,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2412 Jefferson St, Baltimore, Maryland, 21205',)",39.2967075917,-76.58318164949999,2014,4,45,307
11763,629868,14-00828012,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2424  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Entry,2014-11-03 23:11:14,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2424 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.5829310624,2014,4,45,307
11762,629867,14-00828012,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2424  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-03 23:11:14,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'2424 Jefferson St, Baltimore, Maryland, 21205',)",39.2967180814,-76.5829310624,2014,4,45,307
11759,629864,14-00828015,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,5 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:12:14,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'5 N Montford Ave, Baltimore, Maryland, 21224',)",39.2923625316,-76.58328538090001,2014,4,45,307
11760,629865,14-00828015,RATRUBPR,SW-Rat Rubout - Proactive,PATTERSON PLACE,5 N MONTFORD AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:12:14,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'5 N Montford Ave, Baltimore, Maryland, 21224',)",39.2923625316,-76.58328538090001,2014,4,45,307
11607,629712,14-00828167,HLTHRATR,SW-Rat Rubout,ALLENDALE,411  NORMANDY AVE ,BALTIMORE CITY,MD,21229.0,Phone,2014-11-03 23:41:06,11/17/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'411 Normandy Ave, Baltimore, Maryland, 21229',)",39.2920420132,-76.6814746452,2014,4,45,307
11582,629687,14-00828197,RATRUBPR,SW-Rat Rubout - Proactive,MIDDLE EAST,212 N PATTERSON PARK AVE ,BALTIMORE CITY,MD,21231.0,Mass Entry,2014-11-03 23:45:10,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'212 N Patterson Park Ave, Baltimore, Maryland, 21231',)",39.2946481172,-76.5849054547,2014,4,45,307
11583,629688,14-00828197,RATRUBPR,SW-Rat Rubout - Proactive,MIDDLE EAST,212 N PATTERSON PARK AVE ,BALTIMORE CITY,MD,21231.0,Mass Closed,2014-11-03 23:45:10,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'212 N Patterson Park Ave, Baltimore, Maryland, 21231',)",39.2946481172,-76.5849054547,2014,4,45,307
11574,629679,14-00828206,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,42 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Entry,2014-11-03 23:46:57,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'42 Wheeler Ave, Baltimore, Maryland, 21223',)",39.289029143200004,-76.6544357383,2014,4,45,307
11573,629678,14-00828206,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,42 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Closed,2014-11-03 23:46:57,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'42 Wheeler Ave, Baltimore, Maryland, 21223',)",39.289029143200004,-76.6544357383,2014,4,45,307
11569,629674,14-00828211,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,38 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Entry,2014-11-03 23:48:07,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'38 Wheeler Ave, Baltimore, Maryland, 21223',)",39.2889592119,-76.6544357383,2014,4,45,307
11568,629673,14-00828211,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,38 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Closed,2014-11-03 23:48:07,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'38 Wheeler Ave, Baltimore, Maryland, 21223',)",39.2889592119,-76.6544357383,2014,4,45,307
11563,629668,14-00828219,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,36 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Closed,2014-11-03 23:49:21,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'36 Wheeler Ave, Baltimore, Maryland, 21223',)",39.2889289083,-76.6544357383,2014,4,45,307
11562,629667,14-00828219,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,36 N WHEELER AVE ,BALTIMORE CITY,MD,21223.0,Mass Entry,2014-11-03 23:49:21,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'36 Wheeler Ave, Baltimore, Maryland, 21223',)",39.2889289083,-76.6544357383,2014,4,45,307
11557,629662,14-00828223,RATRUBPR,SW-Rat Rubout - Proactive,BALTIMORE-LINWOOD,5 N EAST AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:50:47,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'5 N East Ave, Baltimore, Maryland, 21224',)",39.2927832839,-76.5723458063,2014,4,45,307
11556,629661,14-00828223,RATRUBPR,SW-Rat Rubout - Proactive,BALTIMORE-LINWOOD,5 N EAST AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:50:47,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'5 N East Ave, Baltimore, Maryland, 21224',)",39.2927832839,-76.5723458063,2014,4,45,307
11552,629657,14-00828233,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1118  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:51:30,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1118 Dundalk Ave, Baltimore, Maryland, 21224',)",39.281034838400004,-76.5352286442,2014,4,45,307
11551,629656,14-00828233,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1118  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:51:30,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1118 Dundalk Ave, Baltimore, Maryland, 21224',)",39.281034838400004,-76.5352286442,2014,4,45,307
11547,629652,14-00828231,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1105  STEELTON AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:51:37,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1105 Steelton Ave, Baltimore, Maryland, 21224',)",39.2812026735,-76.5362752815,2014,4,45,307
11548,629653,14-00828231,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1105  STEELTON AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:51:37,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1105 Steelton Ave, Baltimore, Maryland, 21224',)",39.2812026735,-76.5362752815,2014,4,45,307
11544,629649,14-00828236,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1104  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:52:25,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1104 Dundalk Ave, Baltimore, Maryland, 21224',)",39.2813716741,-76.535436107,2014,4,45,307
11543,629648,14-00828236,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1104  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:52:25,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1104 Dundalk Ave, Baltimore, Maryland, 21224',)",39.2813716741,-76.535436107,2014,4,45,307
11538,629643,14-00828242,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1100  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Entry,2014-11-03 23:52:48,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1100 Dundalk Ave, Baltimore, Maryland, 21224',)",39.2814614192,-76.5355060383,2014,4,45,307
11537,629642,14-00828242,RATRUBPR,SW-Rat Rubout - Proactive,GRACELAND PARK,1100  DUNDALK AVE ,BALTIMORE CITY,MD,21224.0,Mass Closed,2014-11-03 23:52:48,11/08/2014,11/03/2014,CLOSED,Dispatch Investigator,Area Baited,11/03/2014,"(u'1100 Dundalk Ave, Baltimore, Maryland, 21224',)",39.2814614192,-76.5355060383,2014,4,45,307
10869,628974,14-00829539,HLTHRATR,SW-Rat Rubout,BALTIMORE-LINWOOD,103 S CLINTON ST ,BALTIMORE CITY,MD,21224.0,Phone,2014-11-04 17:17:34,11/18/2014,11/05/2014,CLOSED,Dispatch Investigator,Area Baited,11/05/2014,"(u'103 S Clinton St, Baltimore, MD 21224, United States',)",39.2911605835,-76.5700073242,2014,4,45,308
10829,628934,14-00829638,HLTHRATR,SW-Rat Rubout,SAINT JOSEPHS,70 S MORLEY ST ,BALTIMORE CITY,MD,21229.0,Phone,2014-11-04 17:40:40,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'70 S Morley St, Baltimore, MD 21229, United States',)",39.285369873,-76.6758499146,2014,4,45,308
10794,628899,14-00829747,HLTHRATR,SW-Rat Rubout,CHINQUAPIN PARK-BELVEDERE,709 E LAKE AVE ,BALTIMORE CITY,MD,21212.0,Phone,2014-11-04 18:07:06,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'709 E Lake Ave, Baltimore, MD 21212, United States',)",39.3666725159,-76.6070480347,2014,4,45,308
10698,628803,14-00830003,HLTHRATR,SW-Rat Rubout,COPPIN HEIGHTS/ASH-CO-EAST,1643  RUXTON AVE ,BALTIMORE CITY,MD,21216.0,Phone,2014-11-04 19:14:14,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1643 Ruxton Ave, Baltimore, MD 21216, United States',)",39.3072738647,-76.6546707153,2014,4,45,308
10681,628786,14-00830058,HLTHRATR,SW-Rat Rubout,PANWAY/BRADDISH AVENUE,2803  ELGIN AVE ,BALTIMORE CITY,MD,21216.0,Phone,2014-11-04 19:24:54,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'2803 Elgin Ave, Baltimore, MD 21216, United States',)",39.3130569458,-76.6651535034,2014,4,45,308
10670,628775,14-00830083,HLTHRATR,SW-Rat Rubout,SANDTOWN-WINCHESTER,1405 N FULTON AVE ,BALTIMORE CITY,MD,21217.0,Phone,2014-11-04 19:30:21,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1405 N Fulton Ave, Baltimore, MD 21217, United States',)",39.3043937683,-76.6458053589,2014,4,45,308
10542,628647,14-00830288,HLTHRATR,SW-Rat Rubout,PERRING LOCH,1525  NORTHBOURNE RD ,BALTIMORE CITY,MD,21239.0,Internet,2014-11-04 20:19:22,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1525 Northbourne Rd, Baltimore, MD 21239, United States',)",39.3544235229,-76.5879821777,2014,4,45,308
10316,628421,14-00830715,HLTHRATR,SW-Rat Rubout,OLDTOWN,1216 E EAGER ST ,BALTIMORE CITY,MD,21202.0,Phone,2014-11-04 21:49:21,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1216 E Eager St, Baltimore, MD 21202, United States',)",39.3017883301,-76.6012268066,2014,4,45,308
10314,628419,14-00830724,HLTHRATR,SW-Rat Rubout,ROSEMONT EAST,6516  HILLTOP AVE ,BALTIMORE CITY,MD,21206.0,Phone,2014-11-04 21:51:02,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'6516 Hilltop Ave, Baltimore, MD 21206, United States',)",39.3582649231,-76.54215240479999,2014,4,45,308
10291,628396,14-00830803,HLTHRATR,SW-Rat Rubout,BROADWAY EAST,1708 N WASHINGTON ST ,BALTIMORE CITY,MD,21213.0,Phone,2014-11-04 22:07:12,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1708 N Washington St, Baltimore, MD 21213, United States',)",39.3100280762,-76.5905303955,2014,4,45,308
10186,628291,14-00831185,HLTHRATR,SW-Rat Rubout,JOSEPH LEE,411  FOLCROFT ST ,BALTIMORE CITY,MD,21224.0,Internet,2014-11-04 23:53:59,11/18/2014,11/05/2014,CLOSED,Dispatch Investigator,Area Baited,11/05/2014,"(u'411 Folcroft St, Baltimore, MD 21224, United States',)",39.2887802124,-76.541633606,2014,4,45,308
11358,629463,14-00828450,HLTHRATR,SW-Rat Rubout,BEREA,2715 E BIDDLE ST ,BALTIMORE CITY,MD,21213.0,Phone,2014-11-04 00:40:53,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'2715 E Biddle St, Baltimore, Maryland, 21213',)",39.3048627375,-76.5793109566,2014,4,45,308
11316,629421,14-00828507,HLTHRATR,SW-Rat Rubout,ROSEMONT,1409 N ELLAMONT ST ,BALTIMORE CITY,MD,21216.0,Phone,2014-11-04 00:53:37,11/18/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'1409 N Ellamont St, Baltimore, Maryland, 21216',)",39.3033918505,-76.6705746984,2014,4,45,308
8259,626364,14-00832789,HLTHRATR,SW-Rat Rubout,WOODBOURNE-MCCABE,502  SHERIDAN AVE ,BALTIMORE CITY,MD,21212.0,Phone,2014-11-05 17:12:09,11/19/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'502 Sheridan Ave, Baltimore, MD 21212, United States',)",39.3547782898,-76.6095962524,2014,4,45,309
8236,626341,14-00832857,HLTHRATR,SW-Rat Rubout,WASHINGTON VILLAGE,1219  BAYARD ST ,BALTIMORE CITY,MD,21230.0,Phone,2014-11-05 17:21:35,11/19/2014,11/08/2014,CLOSED,Dispatch Investigator,Area Baited,11/07/2014,"(u'1219 Bayard St, Baltimore, MD 21230, United States',)",39.279196999999996,-76.635879,2014,4,45,309
8207,626312,14-00832943,HLTHRATR,SW-Rat Rubout,MIDDLE EAST,415 N CHAPEL ST ,BALTIMORE CITY,MD,21231.0,Phone,2014-11-05 17:34:29,11/19/2014,11/14/2014,CLOSED,Dispatch Investigator,Area Baited,11/14/2014,"(u'415 N Chapel St, Baltimore, MD 21231, United States',)",39.295951843299996,-76.5899581909,2014,4,45,309
8151,626256,14-00833092,HLTHRATR,SW-Rat Rubout,HARFORD-ECHODALE/PERRING PARKWAY,2108  WALSHIRE AVE ,BALTIMORE CITY,MD,21214.0,Internet,2014-11-05 17:52:16,11/19/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'2108 Walshire Ave, Baltimore, MD 21214, United States',)",39.364101409899995,-76.5712814331,2014,4,45,309
8145,626250,14-00833099,HLTHRATR,SW-Rat Rubout,EDNOR GARDENS-LAKESIDE,3901  REXMERE RD ,BALTIMORE CITY,MD,21218.0,Phone,2014-11-05 17:53:05,11/19/2014,11/13/2014,CLOSED,Dispatch Investigator,Area Baited,11/13/2014,"(u'3901 Rexmere Rd, Baltimore, MD 21218, United States',)",39.3352737427,-76.6017150879,2014,4,45,309
7953,626058,14-00833406,HLTHRATR,SW-Rat Rubout,BROOKLYN,54 W TALBOTT ST ,BALTIMORE CITY,MD,21225.0,Phone,2014-11-05 18:25:07,11/19/2014,11/12/2014,CLOSED,Dispatch Investigator,Area Baited,11/12/2014,"(u'54 W Talbott St, Baltimore, MD 21225, United States',)",39.236938476599995,-76.6131515503,2014,4,45,309
9880,627985,15-00140619,RATRUBPR,SW-Rat Rubout - Proactive,BALTIMORE HIGHLANDS,3433 E FAIRMOUNT AVE ,BALTIMORE,MD,21224.0,Mass Entry,2014-11-05 08:00:00,11/10/2014,11/05/2014,CLOSED,Dispatch Investigator,Area Baited,11/05/2014,"(u'3433 E Fairmount Ave, Baltimore, MD 21224, United States',)",39.2935553938,-76.5690542758,2014,4,45,309
8871,626976,14-00836668,RATRUBPR,SW-Rat Rubout - Proactive,MCELDERRY PARK,2407  JEFFERSON ST ,BALTIMORE CITY,MD,21205.0,Mass Closed,2014-11-05 08:00:00,11/10/2014,11/05/2014,CLOSED,Dispatch Investigator,Area Baited,11/05/2014,"(u'2407 Jefferson St, Baltimore, MD 21205, United States',)",39.2965011597,-76.5832901001,2014,4,45,309
